station/location;date;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
SMA;20090101;37;4;84;948.7;42.4;2773;-1.9;-8.9;7.8;84.7
SMA;20090201;71;6;75;948.6;60.2;4654;0.4;-10.7;10.8;79.2
SMA;20090301;103;1;79;950;118.9;5212;4.2;-4.2;14;73.8
SMA;20090401;199;0;59;948.2;20.3;11758;12;2.9;22.7;61.5
SMA;20090501;234;0;61;954.3;87.7;13110;15.4;4;31.8;68
SMA;20090601;245;0;65;951.8;186.3;12600;16.5;8.4;29;71.1
SMA;20090701;230;0;61;952.7;154;12389;18.6;10.5;29;71.8
SMA;20090801;227;0;47;954.1;69;15593;19.9;8.9;31.7;71
SMA;20090901;150;0;53;955.1;68.7;9885;15.4;7.4;30.7;78.1
SMA;20091001;91;0;72;953.1;56;6551;9.6;-1.7;24.8;79.4
SMA;20091101;48;0;71;947.5;123.9;3733;7.2;-0.1;16.6;81
SMA;20091201;30;1;85;943.5;110.9;2326;1.1;-13.6;9;81
SMA;20100101;37;4;85;947.5;39.2;2314;-1.9;-8.2;7;84.4
SMA;20100201;71;4;79;940.4;35.1;3618;0.9;-9.3;12.3;74.4
SMA;20100301;126;2;71;951.4;53.7;7600;4.6;-8.1;21.3;67
SMA;20100401;204;0;58;952.7;33.7;12050;10.1;-0.4;25.2;61.7
SMA;20100501;157;0;81;948.9;140.1;6144;11.5;4.9;27.2;77.4
SMA;20100601;220;0;62;950.4;126.1;11483;16.9;7.1;29.8;71.3
SMA;20100701;248;0;55;953.7;131.7;15159;20;10.2;32.7;71
SMA;20100801;170;0;70;952;121.3;8899;17.2;8.2;29;76.4
SMA;20100901;159;0;64;951.7;89.2;10322;13.2;5.9;22.8;77.6
SMA;20101001;84;0;72;949.6;45.5;6001;8.7;-0.3;22.6;81.5
SMA;20101101;47;1;81;942.9;80.9;3427;5.3;-7;17.8;81.7
SMA;20101201;30;7;85;946.3;105;1588;-0.8;-11.3;10.7;85
SMA;20110101;40;1;77;953.4;47.2;3153;1.2;-8.1;12.8;81.6
SMA;20110201;75;0;67;952.6;22.4;6225;2.7;-6.6;12.8;77.8
SMA;20110301;139;0;62;954.6;21.1;10695;6.6;-2.8;19.2;66.9
SMA;20110401;233;0;40;952.8;24.1;16825;12.7;1.2;24.5;58
SMA;20110501;263;0;51;953.9;89.5;16799;15.3;1.9;27.6;62.7
SMA;20110601;211;0;72;952.8;78.5;9476;16.8;7.4;32.2;71.4
SMA;20110701;225;0;65;949.8;198.8;11600;16.5;8.6;30.8;72.8
SMA;20110801;231;0;47;952;113.8;15522;19.2;9.5;32.7;73.3
SMA;20110901;168;0;54;954.2;74.2;12225;16.4;7.6;28;79.8
SMA;20111001;98;0;63;956.2;74.5;7538;9.5;-0.7;21.9;86
SMA;20111101;52;0;69;955.6;0.1;4713;5.1;-1.5;15.9;90
SMA;20111201;27;1;85;952.6;169.3;1931;3.6;-3.6;13.5;84.8
SMA;20120101;35;0;76;956.7;86.8;3351;2;-6.3;10.1;84.7
SMA;20120201;88;5;63;958.7;10.1;6661;-3.5;-16.9;14.6;76.1
SMA;20120301;168;0;38;959.9;21.5;14287;8.2;-1.7;20.2;64.4
SMA;20120401;153;0;77;941.7;59.1;6987;9;-0.5;28.4;71.3
SMA;20120501;239;0;59;951.2;110.7;13501;14.2;1.4;28.9;68.8
SMA;20120601;230;0;68;951;196.6;11815;17.5;8.1;31.5;74.9
SMA;20120701;215;0;64;952.7;172.9;11935;17.9;9.6;31.8;74.6
SMA;20120801;222;0;52;953.7;150.6;15295;19.5;9.5;32.4;73.4
SMA;20120901;138;0;65;952.4;103.6;9275;14.2;5.6;26.6;82.8
SMA;20121001;82;1;72;948.9;126;6840;9.7;-2.5;21.9;87.6
SMA;20121101;49;1;85;949.1;100.1;3814;5.8;-2.7;16.5;88.3
SMA;20121201;34;7;81;949.6;153.7;2975;2;-10;13.6;84.2
SMA;20130101;38;2;84;949.4;60.4;2562;0.6;-8.3;13;85.8
SMA;20130201;60;9;86;948.2;63.3;2457;-1.3;-9.5;9;83.1
SMA;20130301;101;1;79;941.8;59.7;4949;2.5;-6.9;13.9;77.3
SMA;20130401;141;0;75;949.6;106.1;6715;8.8;-1.3;24.5;74.3
SMA;20130501;165;0;81;947.4;180.8;6491;10.9;2.3;22.4;78.2
SMA;20130601;222;0;63;953.5;95.5;11334;16.1;4.4;33.8;72.1
SMA;20130701;269;0;43;954.9;81.6;18207;20.7;10.2;35.1;66.7
SMA;20130801;222;0;52;954.1;69.4;15382;18.7;10.1;32.9;71.1
SMA;20130901;141;0;65;952.5;106.2;9292;14.7;6.6;28.5;79.2
SMA;20131001;79;0;76;952.9;113.3;5599;11.3;3.2;22.1;85
SMA;20131101;37;1;82;950.9;124;2566;4;-5.7;18.1;85.6
SMA;20131201;47;0;59;957.4;33.5;6864;1.7;-4.3;13.2;84.8
SMA;20140101;40;0;78;945.8;46.7;3649;3.1;-3.6;13.7;84.5
SMA;20140201;77;0;71;945.5;65;5747;4.1;-2.1;12.7;78.6
SMA;20140301;145;0;47;951.6;26.1;12017;7.3;-0.4;20.6;68.5
SMA;20140401;180;0;62;949.6;88.2;11147;10.9;1.3;21.7;67.9
SMA;20140501;205;0;68;951.5;115.7;10556;12.6;2.9;27.8;70.4
SMA;20140601;278;0;51;952.4;146.6;16440;18;8.3;33.4;64.3
SMA;20140701;191;0;69;950.8;191.1;10051;17.6;9.6;31.5;79.6
SMA;20140801;178;0;71;951.3;111.7;9309;16.4;9.5;27.2;77.5
SMA;20140901;152;0;62;953.6;69.4;9429;15.2;4.9;26.6;82.2
SMA;20141001;96;0;64;953.4;82.3;7751;12.4;2.9;23.3;86
SMA;20141101;53;0;73;947.3;79.4;4378;6.6;0.4;16.3;90.5
SMA;20141201;28;4;76;954.9;54.2;2362;3.1;-11.8;12.4;83.8
SMA;20150101;38;5;83;953;90.1;2758;1.9;-5;15.4;83.4
SMA;20150201;70;7;75;950.6;36.3;4552;-0.5;-7.4;10.2;82.6
SMA;20150301;133;0;60;954.3;82.1;10441;6.4;-2.4;17.2;68.8
SMA;20150401;206;0;46;955.1;145.7;13811;10.1;-1.4;22.8;61.3
SMA;20150501;200;0;69;952.3;160.7;10375;13.8;5.2;27.8;72.8
SMA;20150601;256;0;56;954.6;140.8;14183;17.9;7.9;30.3;70.4
SMA;20150701;269;0;37;952.9;40.3;17582;22.2;10.4;34.6;59.6
SMA;20150801;214;0;47;952.5;60.7;14909;20.4;10.6;34.6;69.6
SMA;20150901;146;0;59;953.1;43.9;9422;13.2;5.6;25.8;74.6
SMA;20151001;82;0;74;952.8;43.6;5361;9.2;1;20.1;83.2
SMA;20151101;60;0;63;956.6;63.7;6434;7.8;-3.7;19.9;78.6
SMA;20151201;48;0;57;963.5;10.1;6926;4.4;-2.3;12.8;86.7
SMA;20160101;40;2;79;950.2;145.9;3070;2.8;-8.7;11.6;84
SMA;20160201;60;0;79;947.9;92.1;3610;3.9;-3;16.6;80.7
SMA;20160301;115;0;67;948.4;41.7;7279;4.7;-2.2;21.6;73.4
SMA;20160401;164;0;71;948.1;125.7;9350;8.9;-0.7;21.1;74.4
SMA;20160501;199;0;68;949.2;171.6;10677;12.8;3.9;26.3;71.5
SMA;20160601;199;0;73;951.2;228.6;8422;16.4;8.8;32.3;80.3
SMA;20160701;239;0;54;954.7;198.1;13991;19.4;8.5;31.5;72
SMA;20160801;221;0;48;956;72.3;15463;19;8.9;31.4;73.2
SMA;20160901;169;0;46;954.9;53;12831;16.8;7.4;27.6;76.6
SMA;20161001;82;0;74;955.3;65.3;5191;8.5;2.4;20.9;85.2
SMA;20161101;45;0;80;950.8;102;3048;4.9;-4.3;17.7;83.8
SMA;20161201;44;0;65;964;0.5;5565;0.7;-4.2;8.4;88.8
SMA;20170101;35;5;88;956.5;89.4;2206;-3;-12.7;7.5;86.2
SMA;20170201;79;0;71;952.5;52.4;5458;3.7;-2.2;18.8;80.5
SMA;20170301;145;0;56;952.6;62.8;11151;8.5;0;20.8;69.3
SMA;20170401;189;0;53;954.3;117.3;11692;8.8;-2.4;23.3;65.7
SMA;20170501;238;0;55;952.6;75.4;14004;14.8;2.1;30.2;67
SMA;20170601;266;0;50;951.9;85.7;15083;19.9;8.4;33;64.1
SMA;20170701;222;0;66;952.8;171.7;12272;19.2;11.6;32.4;71.5
SMA;20170801;208;0;55;954.3;102.2;13401;19.5;10.4;31.7;73.5
SMA;20170901;138;0;70;952.5;106.8;8792;13.1;5.1;24.5;78.5
SMA;20171001;111;0;51;957.6;39.7;10476;11.3;0.1;22.5;77.7
SMA;20171101;42;0;82;952.5;88.5;3049;4.8;-1.4;16;81.1
SMA;20171201;28;2;89;952.2;114.7;2110;1.3;-4.4;12.3;85.4
SMA;20180101;39;0;87;950.9;131.9;3048;4.8;-2.9;13.1;81.2
SMA;20180201;51;0;86;948.7;43.8;2459;-1.5;-13.1;6.9;79.8
SMA;20180301;105;0;80;939.8;66.4;5526;3.8;-8.6;13.8;76.6
SMA;20180401;215;0;48;948.8;12.7;14531;13.5;0.2;26.3;57.4
SMA;20180501;217;0;65;950.3;106.7;12067;15.4;6.4;27.4;71.9
SMA;20180601;262;0;57;952.5;64.5;15092;18.5;9.1;29.8;68.2
SMA;20180701;266;0;35;952.2;63.2;17649;21.2;11;34.6;60.8
SMA;20180801;220;0;50;953.8;113.3;15378;20.8;8.1;33.5;65.3
SMA;20180901;177;0;43;956.8;71.4;14276;16.4;3;28.4;72.1
SMA;20181001;104;0;50;952.8;48.7;10231;11.2;0.5;22.6;78.2
SMA;20181101;42;0;86;951.5;17;2907;5.4;-1.9;16.4;87.8
SMA;20181201;31;0;86;956.4;157.7;2112;3.5;-4.6;13;85.8
SMA;20190101;44;2;79;951.1;61.7;3829;0.1;-5.7;6.9;81.2
SMA;20190201;104;1;45;958.2;36.8;9469;3.9;-4.6;18;71.4
SMA;20190301;141;0;53;954.8;68.1;10701;7.2;-1.2;18.7;62.8
SMA;20190401;169;0;66;948.4;55.9;9422;9.3;0;24.1;68
SMA;20190501;197;0;70;950.3;143.4;9659;10.6;-0.3;22.7;73.6
SMA;20190601;270;0;45;952.6;109.8;16185;19.6;8.8;34.3;66.5
SMA;20190701;263;0;52;951.8;96.5;16457;20.7;10.1;34.7;64.2
SMA;20190801;200;0;57;953.8;121.8;12661;18.9;10.6;31.5;74.2
SMA;20190901;161;0;53;955.2;90.4;11894;15;5.7;27.2;76.3
SMA;20191001;86;0;76;951.8;131.6;7011;11.6;5.1;23;84.5
SMA;20191101;43;0;85;941.6;63;2633;5.5;-1;15.9;84.1
SMA;20191201;36;0;83;950.5;62.2;2742;3.8;-3.4;13.4;82.7
SMA;20200101;56;0;68;959.8;23;6619;2.6;-4.2;13.9;81.6
SMA;20200201;82;0;69;954.3;119;6627;6.2;-2.8;18;67.4
SMA;20200301;144;0;54;951.7;40.1;10873;5.9;-3.5;19;66.6
SMA;20200401;241;0;30;951.4;26.5;17679;12.9;-2.6;23.9;52.1
SMA;20200501;246;0;52;954;87.1;15057;13.6;1.5;26.2;66.8
SMA;20200601;215;0;64;949.8;145.2;11073;16.3;9.3;27.7;73.6
SMA;20200701;264;0;45;953.5;56.8;17094;20;9.6;33.6;64.2
SMA;20200801;205;0;57;951.3;136.8;13421;19.7;8.8;32.7;70.5
SMA;20200901;165;0;55;952.9;35.6;12104;16.1;5.4;28.5;76.8
SMA;20201001;83;0;78;949.8;92.4;5456;9.5;3.3;19.9;83.1
SMA;20201101;53;0;73;959.3;24;5430;5.9;-2.1;21.4;85.7
SMA;20201201;28;1;87;944.5;73;1924;2.1;-3.9;14;88.8
SMA;20210101;37;10;91;946.7;154.7;2158;0.6;-8.2;9.7;83.5
SMA;20210201;85;1;62;952.9;41;6756;4;-11.7;17.6;75.3
SMA;20210301;141;0;60;956.4;52.3;10584;5.6;-3.5;22.8;65.6
SMA;20210401;212;0;54;952.3;35.2;13371;8.1;-2.7;22.8;58.1
SMA;20210501;201;0;70;950;141.2;10378;10.9;2.9;26.3;69.5
SMA;20210601;255;0;55;953.5;159.7;14238;18.9;8.6;31.1;71.4
SMA;20210701;195;0;69;951.9;255.1;10259;17.8;10.7;28.6;80
SMA;20210801;174;0;68;953.1;93.3;9727;17.2;10.2;30.7;77.1
SMA;20210901;169;0;49;955.1;26.4;13133;16.1;7.4;25.8;77.6
SMA;20211001;101;0;60;955.2;22.3;8653;9.5;1.5;22.8;81.1
SMA;20211101;41;0;88;951.1;33.8;2558;3.8;-1.2;12.8;87.5
SMA;20211201;29;0;90;951.3;111.6;2231;2.7;-4.4;12.8;86.9
SMA;20220101;57;0;75;960.1;39.5;6261;1.7;-5;14.6;79.8
SMA;20220201;91;0;64;956.2;54.4;7482;4.5;-3.4;15.1;70.8
SMA;20220301;166;0;37;956;26.5;15129;7.2;-4.6;20;54.1
SMA;20220401;200;0;61;948.5;85.2;12246;9.2;-2.5;22.8;66.3
SMA;20220501;237;0;54;953.7;72.6;13757;16;5.9;30.4;67.7
SMA;20220601;261;0;48;952.6;126.6;15411;19.5;9.3;34.2;69.4
SMA;20220701;287;0;40;956;44.8;18935;21.3;11.3;34.3;58.3
SMA;20220801;236;0;42;952.4;75.1;16893;20.4;13.6;34.7;66.5
SMA;20220901;145;0;66;950.3;112.8;9031;14.3;4.4;26.1;77.2
SMA;20221001;98;0;69;956.6;69.4;8484;13.7;6.7;22.8;84.6
SMA;20221101;49;0;81;951.1;74.7;3195;7.3;0.5;16.1;85
SMA;20221201;29;2;89;949.9;90.3;2087;2.7;-7.7;15.6;87.6
